AgentID,Tgt_3YN,Age_Grp,Gender,Apply_CH,re_hire_freq_grp,Q2,Q7,Q8,Q18,Q22,Q38,rank_INDEX14,rank_INDEX18,rank_INDEX23,rank_INDEX27,rank_INDEX28,rank_INDEX29,rank_INDEX32,rank_INDEX44,rank_INDEX93,rank_AVG_AMT_6M
1147,0,5060G,2,MGM,1,1,1,6,1,1,1,1,2,3,3,3,1,2,2,3,9
1148,0,40G,1,MGM,1,3,1,4,2,5,2,1,0,3,1,3,0,0,0,3,7
1149,0,40G,1,MGM,1,3,1,6,1,6,2,3,0,0,0,0,0,0,0,0,2
1150,0,40G,1,MGM,1,1,1,4,2,1,1,1,0,2,2,1,0,2,2,2,2
1151,0,40G,2,MGM,2,3,2,5,1,1,2,2,1,0,1,0,1,2,2,1,0
1152,0,5060G,2,MGM,1,4,1,4,2,4,1,1,1,3,3,1,2,3,3,2,5
1153,0,5060G,1,MGM,1,3,2,7,2,5,2,2,0,3,3,3,2,3,2,1,4
1154,0,40G,2,MGM,1,1,2,5,2,6,1,2,0,0,0,0,0,0,0,0,6
1155,0,40G,2,MGM,1,2,2,4,3,1,2,2,1,0,1,2,0,0,1,1,6
1156,0,5060G,1,MGM,2,3,1,5,2,3,2,3,0,0,1,0,0,0,0,0,6
1157,0,5060G,2,MGM,2,3,1,5,4,2,1,1,1,1,1,1,1,0,1,2,0
1158,0,5060G,2,MGM,1,4,2,3,2,3,1,2,1,1,1,3,3,0,0,1,3
1159,0,5060G,2,MGM,1,4,2,4,2,4,1,1,1,1,2,2,3,2,2,1,5
1160,0,40G,1,MGM,1,3,1,7,2,6,1,0,0,3,3,3,0,0,1,3,5
1161,1,30G,1,MGM,1,1,2,6,2,1,2,3,1,2,0,1,0,0,1,1,9
1162,0,30G,1,Vender,0,1,2,3,3,3,2,2,1,2,0,0,0,1,1,2,4
1163,0,5060G,2,MGM,1,3,2,4,3,6,1,0,3,0,3,3,3,3,3,3,7
1164,0,40G,1,MGM,2,1,1,5,2,1,2,3,0,1,2,2,0,1,1,0,7
1165,0,5060G,1,MGM,1,3,2,4,2,1,2,2,0,3,3,2,0,1,1,3,9
1166,0,5060G,2,MGM,0,3,2,3,2,3,1,0,3,3,1,1,3,3,3,2,8
1167,0,30G,1,MGM,1,4,4,5,2,3,2,3,0,0,0,0,0,0,0,0,7
1168,0,30G,1,MGM,1,3,3,4,1,1,2,2,0,2,0,0,0,0,0,1,7
1169,0,40G,2,MGM,1,2,1,3,2,4,1,,,,,,,,,,8
1170,0,40G,2,MGM,1,3,1,6,2,1,1,2,0,1,0,0,0,0,0,1,2
1171,0,40G,2,MGM,1,3,3,4,2,6,2,3,0,0,0,0,0,0,0,0,3
1172,0,40G,2,MGM,2,3,3,4,2,6,2,3,0,0,0,0,0,0,0,0,3
1173,0,30G,2,MGM,0,3,2,5,3,1,1,2,3,2,0,1,0,3,2,3,4
1174,1,5060G,2,MGM,0,2,2,5,1,5,2,1,0,0,1,2,3,0,0,0,7
1175,0,5060G,2,MGM,0,1,2,4,1,4,1,1,1,1,2,1,3,1,1,1,6
1176,0,30G,1,MGM,0,1,2,7,1,4,2,3,1,1,0,0,0,0,1,2,0
1177,0,5060G,2,MGM,0,4,2,6,2,1,1,1,2,3,3,3,3,2,2,3,2
1178,0,5060G,2,Vender,0,2,4,3,2,1,1,0,3,3,3,3,3,3,3,2,8
1179,0,5060G,2,MGM,0,1,2,4,1,6,2,0,3,3,3,3,1,3,3,3,6
1180,0,40G,2,MGM,0,3,3,3,1,6,2,2,1,0,1,1,2,0,0,0,3
1181,0,5060G,2,MGM,0,4,2,4,1,6,2,0,3,3,1,0,2,0,0,3,5
1182,1,5060G,2,MGM,0,4,2,4,2,1,1,1,1,2,2,2,3,0,1,3,7
1183,1,40G,1,MGM,0,2,2,5,2,1,1,3,0,0,0,0,0,0,0,0,2
1184,0,5060G,2,MGM,0,3,2,3,2,3,1,1,2,1,1,2,2,1,1,2,7
1185,0,5060G,2,MGM,0,1,2,5,4,6,1,1,3,3,3,3,3,3,3,3,8
1186,0,5060G,2,MGM,0,4,2,4,1,5,2,0,3,2,2,1,3,2,2,2,8
1187,0,40G,2,MGM,0,3,1,7,2,5,1,2,2,2,2,3,0,1,1,2,5
1188,1,40G,2,MGM,0,4,1,7,2,6,1,2,1,0,1,2,2,1,1,1,2
1189,0,5060G,2,MGM,0,3,2,3,2,1,1,2,2,2,2,2,2,3,3,3,7
1190,0,5060G,2,MGM,0,4,3,3,1,3,2,0,3,3,2,3,3,3,3,3,5
1191,0,40G,2,MGM,0,3,1,4,4,1,2,2,1,1,2,3,1,2,2,2,4
1192,0,40G,2,MGM,0,1,3,4,2,2,1,,,,,,,,,,3
1193,0,5060G,2,MGM,0,4,2,3,1,6,2,0,3,3,3,3,3,3,3,3,6
1194,0,5060G,2,MGM,0,3,2,3,2,1,2,1,3,3,2,3,1,3,3,2,6
1195,0,5060G,2,MGM,0,4,3,2,4,3,2,0,3,3,3,3,3,3,3,3,8
1196,0,40G,1,Vender,0,4,2,7,2,5,2,,,,,,,,,,1
1197,0,5060G,1,MGM,0,4,2,5,1,1,1,3,0,0,0,0,0,0,0,0,4
1198,1,5060G,2,MGM,0,4,1,4,2,4,1,0,2,2,2,3,3,3,2,2,8
1199,0,5060G,2,MGM,0,2,2,5,2,1,2,2,1,1,0,0,1,1,1,2,5
1200,0,5060G,2,MGM,0,4,3,4,2,2,1,1,2,2,2,3,3,3,3,0,9
1201,0,30G,2,MGM,0,4,3,5,1,6,2,2,3,1,0,0,0,2,2,2,3
1202,0,5060G,2,MGM,0,2,1,6,1,2,1,0,2,3,2,2,1,3,3,3,3
1203,1,40G,2,MGM,0,1,3,5,2,6,2,2,2,0,2,2,2,2,2,1,9
1204,0,5060G,2,MGM,0,4,2,6,2,6,1,1,2,2,2,2,3,2,2,2,1
1205,0,30G,2,MGM,0,2,4,4,2,1,2,2,2,1,0,0,0,1,1,2,7
1206,0,40G,2,MGM,0,3,2,6,2,5,2,2,1,0,1,1,1,0,1,0,4
1207,0,40G,1,MGM,0,1,1,5,2,4,1,3,0,2,2,3,0,0,0,0,0
1208,1,5060G,2,MGM,0,4,2,3,2,5,2,1,2,2,2,2,3,2,2,2,9
1209,0,5060G,2,MGM,0,3,2,4,2,1,2,1,2,2,2,2,1,3,3,2,9
1210,0,5060G,2,MGM,0,4,1,4,3,6,1,1,2,3,2,1,1,3,3,3,3
1211,0,5060G,2,MGM,0,4,4,4,2,1,2,2,0,0,1,0,2,0,0,0,5
1212,0,5060G,2,MGM,1,4,4,4,2,1,2,2,0,0,1,0,2,0,0,0,6
1213,0,5060G,2,MGM,0,4,1,7,2,6,1,1,3,2,2,2,3,3,3,2,2
1214,0,5060G,2,MGM,0,3,1,6,1,6,2,2,1,2,2,1,3,1,1,2,3
1215,0,5060G,2,MGM,1,3,1,6,1,6,2,1,3,2,3,3,3,3,3,2,8
1216,0,5060G,2,MGM,0,1,3,4,2,1,2,2,1,0,1,1,1,1,2,1,4
1217,1,30G,2,MGM,0,3,1,2,2,2,1,3,3,1,1,2,0,1,1,2,7
1218,0,30G,2,Vender,0,2,3,4,2,5,2,2,3,2,1,2,0,3,3,2,7
1219,1,40G,2,Vender,0,3,2,4,1,1,1,2,1,1,2,2,2,0,1,1,9
1220,0,40G,2,Vender,0,3,3,4,1,6,1,1,2,2,3,2,3,3,3,0,3
1221,1,40G,1,Vender,0,3,2,6,2,6,2,2,0,2,2,3,0,1,1,2,9
1222,0,5060G,2,Vender,0,2,1,3,1,1,1,0,3,2,3,3,3,2,2,1,5
1223,1,30G,2,Vender,0,4,1,6,2,5,1,2,3,1,3,3,1,2,2,2,7
1224,0,5060G,2,MGM,0,3,5,3,1,6,1,2,1,2,3,3,3,0,1,2,1
1225,0,5060G,2,MGM,0,3,1,6,2,5,2,1,2,2,2,1,2,2,2,1,1
1226,0,40G,2,MGM,0,3,2,3,1,2,2,3,0,0,0,0,1,0,0,0,5
1227,1,5060G,2,MGM,0,2,1,4,3,1,1,0,3,3,3,3,3,3,3,3,5
1228,0,40G,2,MGM,0,2,1,5,2,1,2,3,0,0,0,1,0,0,0,0,3
1229,1,40G,2,MGM,0,1,1,5,2,1,1,2,2,0,1,1,2,0,1,1,9
1230,0,5060G,2,MGM,0,3,2,5,3,1,1,1,0,0,1,0,2,0,0,0,5
1231,0,30G,2,Vender,0,2,2,3,1,5,1,2,3,2,2,0,1,2,2,3,4
1232,0,5060G,2,MGM,0,4,3,5,2,1,1,0,3,3,3,1,2,2,2,3,6
1233,0,5060G,2,MGM,0,2,5,3,1,6,2,0,3,3,2,2,2,3,3,3,9
1234,0,5060G,2,MGM,0,1,1,3,1,1,1,0,3,3,2,3,2,1,1,3,6
1235,0,40G,2,MGM,0,3,2,3,3,4,1,2,1,0,1,1,1,3,3,3,5
1236,1,30G,2,MGM,0,3,2,5,1,5,1,3,2,2,0,1,1,3,3,2,8
1237,1,5060G,2,MGM,0,3,2,4,2,6,2,2,0,0,0,0,1,0,0,0,7
1238,0,5060G,2,MGM,0,3,2,4,2,4,1,1,2,2,2,2,2,2,2,2,1
1239,1,40G,2,MGM,0,1,2,5,1,5,1,2,0,0,0,1,2,0,0,0,8
1240,0,40G,2,MGM,0,3,2,3,2,3,1,0,2,3,2,3,0,1,1,3,7
1241,0,5060G,2,MGM,0,2,3,4,2,5,1,0,3,3,3,3,2,3,3,2,3
1242,0,5060G,2,MGM,0,3,1,3,2,5,2,2,2,2,2,2,3,3,3,2,8
1243,1,30G,2,MGM,0,3,2,5,1,3,1,3,3,2,1,2,0,2,2,3,3
1244,0,5060G,2,Vender,0,3,2,4,1,6,1,2,3,3,3,3,3,3,3,3,6
1245,0,40G,2,Vender,0,3,2,4,2,6,2,3,0,0,1,1,1,0,0,0,8
1246,1,40G,2,Vender,0,1,2,3,1,5,1,1,2,1,2,2,2,2,2,2,8
1247,0,40G,2,Vender,0,4,4,6,2,1,1,2,3,2,2,3,2,3,3,3,8
1248,1,40G,2,Vender,0,2,4,5,3,4,1,2,3,2,2,3,3,3,3,1,2
1249,0,5060G,2,MGM,0,3,1,3,2,4,1,0,2,2,2,0,3,0,0,1,8
1250,0,40G,2,MGM,0,3,1,7,1,1,1,2,1,0,1,1,2,1,1,0,3
1251,0,40G,2,MGM,0,2,5,2,1,6,2,3,1,1,2,2,1,1,1,2,3
1252,0,5060G,2,MGM,0,4,2,3,1,6,1,0,3,3,3,2,1,2,2,3,6
1253,0,40G,2,MGM,0,3,2,4,2,6,2,2,2,1,2,2,1,2,2,3,6
1254,0,30G,2,Vender,0,3,2,4,2,4,1,0,2,3,0,0,0,1,1,2,1
1255,0,5060G,2,MGM,0,3,2,3,3,1,1,1,3,3,2,3,3,3,2,3,0
1256,0,5060G,2,MGM,0,3,1,4,1,1,2,1,2,2,2,2,3,2,2,3,1
1257,0,5060G,2,MGM,0,1,2,4,2,6,1,2,3,3,3,3,3,1,1,2,1
1258,0,5060G,2,MGM,0,3,1,4,2,1,1,1,1,2,1,1,2,2,2,2,4
1259,0,40G,2,MGM,0,4,2,7,2,3,2,2,0,0,0,0,1,0,0,0,0
1260,0,5060G,2,Vender,0,4,1,7,1,1,2,1,0,1,1,1,1,0,0,1,0
1261,1,40G,2,Vender,0,3,3,3,4,6,2,1,2,2,1,2,1,2,2,2,3
1262,0,40G,1,MGM,0,3,3,5,1,6,2,3,0,3,2,2,0,0,1,2,7
1263,0,40G,2,MGM,0,4,1,7,2,6,2,2,1,1,2,2,0,1,1,1,6
1264,0,5060G,2,MGM,0,3,2,3,2,6,2,0,3,3,3,1,3,3,3,3,6
1265,0,5060G,2,MGM,0,3,2,5,2,5,1,1,1,1,2,1,2,0,0,0,6
1266,0,5060G,2,MGM,0,3,2,3,1,1,2,1,1,1,1,1,2,1,1,1,4
1267,0,5060G,2,MGM,0,2,2,5,2,6,2,1,0,1,1,1,1,1,1,0,8
1268,1,5060G,2,MGM,0,2,2,3,2,1,1,1,2,2,2,2,3,3,3,2,8
1269,1,5060G,2,MGM,0,2,2,3,2,1,2,0,3,3,3,3,2,3,3,3,8
1270,0,30G,2,MGM,0,1,2,6,2,5,2,1,3,1,0,1,0,1,1,1,3
1271,0,40G,2,MGM,0,3,1,3,1,5,1,2,3,2,2,3,2,2,2,2,4
1272,1,30G,2,MGM,0,3,1,7,1,1,1,2,3,1,0,1,0,2,2,2,5
1273,0,5060G,2,MGM,0,3,2,5,2,1,1,2,0,1,1,2,3,1,1,1,3
1274,0,40G,2,MGM,0,3,2,4,2,4,1,3,1,1,1,1,1,1,1,1,8
1275,1,40G,2,MGM,1,3,2,4,2,4,1,3,1,1,1,1,1,1,1,1,9
1276,0,40G,2,Vender,0,3,3,4,1,6,2,2,1,0,1,1,1,0,1,0,3
1277,0,5060G,2,MGM,0,4,2,4,2,6,1,0,3,3,3,3,3,1,1,3,1
1278,0,5060G,2,MGM,0,3,2,4,2,3,1,1,1,1,1,1,2,1,1,0,4
1279,0,30G,1,MGM,0,2,2,2,2,1,1,1,1,2,0,0,0,0,0,2,0
1280,0,30G,1,MGM,0,1,2,5,2,1,1,3,1,1,0,1,0,0,1,2,8
1281,0,5060G,2,Vender,0,1,2,2,1,1,1,0,3,3,3,2,2,3,3,3,6
1282,0,40G,2,Vender,0,3,2,2,2,1,2,1,0,1,0,0,2,0,0,0,7
1283,0,30G,2,Vender,0,3,2,4,4,5,1,3,1,0,0,0,0,0,1,1,4
1284,0,5060G,2,Vender,0,2,1,4,2,5,2,1,0,1,1,1,0,1,1,1,2
1285,0,5060G,2,Vender,0,3,1,6,2,1,1,2,1,0,2,3,3,0,0,3,1
1286,1,5060G,2,MGM,0,4,2,4,1,6,1,2,1,1,2,1,2,1,1,1,5
1287,1,40G,2,MGM,0,3,2,5,2,1,1,2,1,1,1,1,0,1,1,1,4
1288,0,5060G,2,MGM,0,3,2,5,2,2,1,1,2,2,1,1,2,2,2,2,2
1289,0,40G,2,Vender,0,3,4,4,2,1,1,2,2,2,2,2,1,3,3,3,6
1290,1,5060G,2,Vender,0,2,2,5,1,5,2,2,1,2,1,2,2,2,2,3,9
1291,0,40G,1,MGM,0,2,2,5,1,4,2,3,0,0,0,0,0,0,0,0,2
1292,1,40G,2,MGM,0,3,2,4,1,6,2,1,2,2,3,3,2,3,3,2,9
1293,0,40G,2,Vender,0,1,2,2,1,6,2,2,3,2,2,2,3,2,2,3,7
1294,0,5060G,2,MGM,0,3,2,2,1,6,1,1,3,3,3,3,3,3,3,3,8
1295,1,5060G,2,MGM,1,3,2,2,1,6,1,1,3,3,3,3,3,3,3,3,8
1296,0,5060G,2,Vender,0,2,3,2,2,6,1,0,3,3,3,2,3,3,3,3,8
1297,0,40G,2,Vender,0,2,2,7,1,6,1,2,1,1,1,1,2,2,2,2,7
1298,0,5060G,2,MGM,0,1,2,5,2,6,1,1,2,2,2,1,3,2,2,2,9
1299,0,40G,2,MGM,0,3,4,4,4,5,1,2,0,0,0,1,2,0,0,1,9
1300,0,5060G,2,MGM,0,3,1,5,1,1,1,2,0,1,0,0,3,1,1,1,3
1301,0,40G,2,Vender,0,3,3,3,3,5,1,1,3,2,3,2,2,3,3,3,6
1302,0,30G,1,Vender,0,3,2,4,2,6,1,3,0,1,0,1,0,1,1,0,6
1303,0,40G,2,Vender,0,3,2,3,2,6,2,2,0,0,0,0,0,0,0,0,8
1304,0,30G,1,Vender,0,1,3,4,2,6,1,3,0,1,0,1,0,2,2,2,6
1305,0,5060G,2,Vender,0,3,3,6,2,1,2,1,0,1,1,1,0,0,0,1,4
1306,1,40G,2,Vender,0,3,3,4,2,3,2,3,1,1,1,0,1,3,3,1,8
1307,0,5060G,2,MGM,0,3,2,4,2,1,1,1,2,2,2,2,3,1,1,1,5
1308,0,5060G,2,MGM,0,3,3,3,2,1,2,2,1,2,2,1,2,1,1,2,3
1309,0,5060G,2,MGM,0,3,3,4,1,6,2,2,0,0,1,0,2,0,0,0,1
1310,0,40G,1,MGM,0,1,1,4,1,1,2,2,0,2,0,0,1,3,3,0,0
1311,0,5060G,2,MGM,0,4,2,4,1,1,1,0,3,3,3,3,3,2,2,3,6
1312,0,30G,1,MGM,0,1,1,4,2,5,1,3,0,1,0,0,0,0,0,3,5
1313,0,5060G,2,Vender,0,3,1,7,2,1,2,1,0,1,1,0,0,0,0,1,2
1314,0,5060G,2,MGM,0,4,3,5,1,1,2,0,3,3,3,3,2,2,2,3,8
1315,1,40G,2,MGM,0,3,1,5,1,3,2,2,0,0,1,1,0,0,0,2,4
1316,0,5060G,2,MGM,0,3,1,6,2,3,1,1,1,2,1,2,0,1,1,1,0
1317,0,5060G,2,MGM,0,3,3,4,1,1,1,2,1,1,0,1,2,0,0,0,3
1318,0,5060G,2,MGM,0,1,1,5,1,1,1,1,1,2,2,2,3,2,2,2,2
1319,1,40G,2,MGM,0,3,2,5,2,6,1,2,0,0,0,1,1,0,0,1,6
1320,1,40G,2,MGM,0,3,2,7,2,6,1,2,1,0,2,1,0,3,3,0,6
1321,0,5060G,2,MGM,0,3,2,4,1,1,1,1,1,2,2,2,3,0,0,1,4
1322,0,40G,1,MGM,0,4,2,6,4,6,1,3,0,1,0,0,0,0,0,0,0
1323,0,5060G,2,MGM,0,1,1,5,1,1,1,1,0,1,1,1,0,0,0,1,3
1324,0,5060G,2,MGM,0,3,2,3,2,3,1,2,2,3,2,2,3,2,2,3,9
1325,0,30G,1,MGM,0,1,2,3,1,4,2,3,0,0,0,0,0,0,0,0,0
1326,0,40G,2,MGM,0,1,2,2,2,6,2,2,0,1,0,1,0,0,0,1,6
1327,1,40G,2,MGM,0,3,4,7,4,6,1,2,0,0,1,1,0,0,0,0,2
1328,0,5060G,2,MGM,0,3,3,2,1,6,1,1,3,3,3,1,3,3,3,3,3
1329,0,40G,2,MGM,0,3,2,3,4,1,2,3,2,3,1,3,0,3,3,0,8
1330,0,5060G,2,MGM,0,1,3,3,3,1,1,0,3,3,3,3,3,3,3,3,9
1331,0,40G,2,MGM,0,3,2,5,2,5,1,2,0,0,0,0,0,0,0,0,3
1332,0,40G,2,MGM,0,3,2,5,1,1,2,2,1,0,0,1,1,0,0,1,1
1333,0,40G,1,MGM,0,3,1,4,2,5,1,3,0,0,0,0,0,0,0,0,4
1334,1,40G,1,MGM,1,4,2,3,2,6,1,3,0,2,3,3,0,0,0,1,9
1335,0,5060G,2,MGM,0,1,1,5,1,2,1,0,3,3,3,3,2,3,3,2,3
1336,0,40G,2,MGM,0,2,2,5,2,1,2,2,2,1,2,3,3,2,2,1,4
1337,1,5060G,1,MGM,0,1,3,4,3,6,2,3,0,2,3,3,0,0,0,0,9
1338,1,5060G,2,MGM,3,4,2,4,2,5,2,1,3,3,3,3,3,3,2,3,2
1339,0,5060G,2,MGM,0,1,3,3,2,1,1,0,3,3,3,3,3,3,3,3,7
1340,0,40G,2,MGM,0,3,2,5,1,6,2,2,2,2,2,3,0,2,2,3,2
1341,1,30G,1,Vender,0,2,2,5,3,3,1,3,1,1,0,1,1,1,1,3,6
1342,0,5060G,2,MGM,0,4,1,3,1,1,1,0,2,3,2,1,2,3,3,2,8
1343,0,40G,2,MGM,0,3,1,2,1,6,1,2,1,1,1,2,0,0,1,2,3
1344,0,5060G,2,MGM,0,4,1,3,2,6,1,3,0,0,1,1,2,2,2,0,8
1345,0,30G,2,MGM,0,3,2,4,1,3,1,2,3,2,1,3,1,2,2,3,7
1346,0,40G,1,MGM,0,1,3,3,2,3,1,2,0,3,2,2,0,3,3,3,6
1347,1,40G,2,Vender,0,3,3,4,3,1,2,2,1,1,2,2,1,1,1,1,8
1348,0,5060G,2,Vender,0,3,2,3,2,1,1,2,0,0,0,0,1,0,1,0,6
1349,0,30G,2,Vender,0,3,3,3,2,6,2,3,1,0,0,0,0,2,2,3,6
1350,0,40G,2,Vender,0,4,3,4,2,3,2,3,0,0,0,1,1,0,1,0,4
1351,0,40G,2,Vender,0,3,2,3,2,6,1,3,0,0,0,1,1,0,1,1,5
1352,1,40G,2,Vender,0,3,2,3,2,5,2,2,0,0,0,0,1,0,0,0,6
1353,1,30G,2,Vender,0,3,2,5,2,5,2,2,3,1,0,1,0,3,3,3,4
1354,0,5060G,2,MGM,0,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2
1355,0,5060G,2,MGM,0,1,3,2,2,1,1,0,3,3,2,3,2,1,1,3,9
1356,0,40G,2,MGM,0,3,2,4,1,5,2,2,0,0,0,0,1,1,1,0,2
1357,0,5060G,2,MGM,0,3,3,3,2,5,2,2,1,1,2,1,1,1,1,1,3
1358,0,5060G,2,MGM,0,4,2,4,1,1,2,1,0,1,0,1,2,0,0,1,8
1359,0,5060G,2,MGM,0,3,3,4,2,6,2,0,2,3,2,3,0,0,0,3,5
1360,1,5060G,2,MGM,0,4,3,3,2,1,1,0,2,3,2,2,2,2,2,3,7
1361,0,5060G,2,MGM,0,4,3,3,2,1,1,0,1,2,3,0,0,0,1,3,1
1362,0,40G,2,MGM,0,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,7
1363,0,40G,1,MGM,0,3,2,7,2,6,2,1,0,2,2,3,0,1,1,2,4
1364,1,5060G,2,MGM,0,1,2,3,1,4,2,1,2,2,2,1,3,3,3,2,9
1365,0,5060G,2,MGM,0,4,2,4,2,1,2,0,3,3,3,1,1,0,0,2,6
1366,0,5060G,2,MGM,0,3,3,4,1,1,2,1,3,3,3,3,3,3,3,3,8
1367,0,5060G,2,MGM,0,3,2,4,2,5,2,2,0,0,0,0,1,0,0,0,7
1368,0,5060G,2,MGM,0,3,2,6,2,6,2,2,3,3,3,3,3,3,3,3,4
1369,0,5060G,2,MGM,0,3,1,5,2,5,1,0,3,3,3,2,2,3,3,3,6
1370,0,40G,1,Vender,0,3,1,4,2,1,1,3,0,0,0,0,0,0,0,0,8
1371,0,5060G,2,MGM,0,3,4,4,3,6,2,0,1,2,2,2,1,3,2,0,6
1372,0,40G,2,MGM,0,3,2,4,2,6,1,2,1,0,1,1,2,1,1,0,7
1373,1,5060G,2,Vender,0,4,2,4,2,6,1,1,3,3,3,3,3,3,2,3,8
1374,0,40G,2,Vender,0,1,2,2,1,3,2,3,0,1,0,0,0,1,1,1,6
1375,1,5060G,2,MGM,0,2,2,4,2,1,2,0,2,3,3,3,3,0,0,2,7
1376,0,30G,1,Vender,0,1,2,2,2,1,1,3,1,1,0,1,0,1,1,3,1
1377,0,30G,2,MGM,0,2,2,5,2,5,2,2,3,1,0,1,0,2,2,2,7
1378,0,5060G,2,MGM,0,2,4,5,1,6,2,2,1,1,2,2,3,3,2,1,8
1379,0,5060G,2,MGM,0,4,2,3,1,6,2,2,2,2,3,2,3,2,2,3,5
1380,0,40G,2,MGM,0,2,3,7,2,6,1,2,2,1,2,3,1,3,3,2,1
1381,0,40G,2,MGM,0,3,2,5,3,1,2,3,0,0,0,0,0,0,0,0,7
1382,0,40G,2,MGM,0,2,2,3,1,2,1,2,1,0,0,0,2,0,0,0,5
1383,0,30G,1,MGM,0,2,2,7,1,1,1,3,0,0,0,0,0,0,0,1,3
1384,1,40G,2,MGM,0,1,2,5,4,1,1,2,0,0,0,1,2,0,0,0,5
1385,0,40G,2,MGM,0,3,1,5,1,1,2,2,1,1,1,1,2,0,1,1,6
1386,1,5060G,2,MGM,0,2,5,1,1,6,2,0,3,3,3,2,3,2,2,3,9
1387,1,40G,2,MGM,0,3,3,6,1,5,2,2,0,0,0,1,0,0,1,1,5
1388,1,40G,2,MGM,0,1,1,7,2,6,1,2,1,0,1,1,2,0,1,1,4
1389,0,40G,1,MGM,0,3,1,5,1,5,2,3,0,0,0,0,0,0,0,0,5
1390,1,5060G,2,Vender,0,2,2,5,1,5,2,0,3,3,3,3,3,3,3,3,9
1391,0,40G,2,MGM,0,3,5,5,1,6,2,2,1,1,1,1,1,0,1,1,5
1392,0,40G,1,MGM,0,3,2,4,3,4,1,3,0,1,0,1,0,0,0,0,8
1393,0,5060G,2,MGM,0,3,2,5,2,2,1,2,1,2,2,2,2,2,2,2,2
1394,1,20G,1,MGM,0,1,3,6,2,6,1,0,3,3,0,0,0,1,1,3,9
1395,0,5060G,2,MGM,0,4,1,7,3,5,1,0,1,2,1,0,3,0,0,2,4
1396,0,5060G,1,MGM,0,3,4,5,4,3,1,3,0,0,1,0,0,0,0,0,3
1397,1,5060G,2,MGM,0,4,1,6,3,1,2,2,0,0,0,0,0,0,0,0,9
1398,0,40G,1,MGM,0,3,2,5,2,5,2,2,0,2,2,1,0,2,2,1,2
1399,0,40G,2,MGM,0,1,2,6,2,1,1,2,3,1,3,3,2,2,2,1,1
1400,1,40G,2,MGM,0,2,1,7,2,6,1,1,1,1,1,1,2,2,2,1,5
1401,0,30G,1,MGM,0,3,2,6,2,1,2,3,0,0,0,0,0,0,0,1,6
1402,0,40G,1,MGM,0,1,2,3,1,1,1,3,0,2,3,3,2,2,2,1,7
1403,0,5060G,2,MGM,0,4,2,4,2,6,1,1,0,1,0,0,2,0,0,1,7
1404,0,30G,1,MGM,0,1,1,5,1,1,1,3,1,1,0,0,0,1,1,3,5
1405,0,5060G,2,MGM,0,1,1,2,4,3,1,0,2,3,2,3,2,2,2,2,8
1406,0,5060G,2,MGM,0,4,2,5,3,6,2,0,2,3,3,3,3,2,2,2,7
1407,0,30G,2,MGM,0,1,2,5,2,1,1,1,3,2,0,1,0,2,2,3,6
1408,0,5060G,2,MGM,0,1,2,4,1,1,1,1,2,2,1,1,2,2,2,2,4
1409,0,5060G,2,MGM,0,3,2,4,2,6,1,1,3,3,3,3,2,3,3,3,6
1410,1,5060G,2,MGM,0,4,2,6,2,5,1,0,3,3,3,2,1,3,3,3,9
1411,0,5060G,2,MGM,0,4,2,4,4,5,1,1,3,2,3,3,3,2,2,3,4
1412,0,5060G,2,MGM,0,3,2,6,2,5,1,2,3,3,2,2,3,1,1,2,8
1413,0,5060G,2,MGM,1,3,1,4,4,1,1,2,2,2,2,2,3,3,2,2,9
1414,1,40G,2,Vender,0,3,2,5,2,6,1,2,1,1,1,1,3,3,2,1,8
1415,0,40G,2,MGM,0,3,1,7,3,2,1,2,1,0,2,2,2,0,0,1,9
1416,1,5060G,2,MGM,0,3,3,4,1,6,2,0,3,3,2,1,3,3,3,1,8
1417,1,40G,2,MGM,0,3,2,4,4,5,2,1,2,2,2,3,2,3,3,3,9
1418,0,30G,1,MGM,0,2,1,7,1,5,1,3,0,1,0,0,0,0,0,2,1
1419,1,5060G,2,MGM,0,3,2,6,2,6,1,1,3,2,2,2,3,2,2,2,9
1420,0,40G,2,MGM,0,3,3,3,1,6,1,2,1,0,1,2,1,1,1,0,9
1421,0,40G,2,MGM,0,3,1,3,2,1,2,1,3,1,2,2,1,0,1,0,5
1422,1,40G,2,MGM,0,3,2,2,1,6,1,3,2,2,1,1,1,3,3,1,7
1423,0,5060G,1,MGM,0,3,1,6,2,5,1,3,0,2,2,0,0,0,0,0,2
1424,0,5060G,2,MGM,0,3,2,4,2,5,1,0,3,3,3,3,3,3,3,3,8
1425,0,40G,2,MGM,0,3,1,4,2,5,2,2,2,2,2,2,3,3,3,2,2
1426,0,40G,2,MGM,0,3,2,5,1,6,2,2,0,0,0,0,1,0,1,0,6
1427,0,5060G,2,MGM,0,1,2,3,1,4,1,1,3,3,3,2,1,3,3,3,9
1428,0,5060G,2,MGM,0,2,3,3,1,2,1,1,1,1,1,0,1,1,1,1,2
1429,1,30G,2,MGM,0,5,2,3,2,1,1,1,3,1,2,2,1,2,2,3,9
1430,0,5060G,2,MGM,0,2,2,4,1,1,2,1,2,2,2,1,3,0,0,1,5
1431,0,40G,2,MGM,0,4,2,6,1,6,2,2,2,1,2,2,2,3,3,3,0
